title,creator,agerecommendation,active,favorites,visits,created,updated,serversize,likes,dislikes,gamelink,datefetched,like_ratio,player_to_visit_ratio,genre_action,genre_adventure,genre_education,genre_entertainment,genre_obby_&_platformer,genre_party_&_casual,genre_puzzle,genre_rpg,genre_roleplay_&_avatar_sim,genre_shooter,genre_shopping,genre_simulation,genre_social,genre_sports_&_racing,genre_strategy,genre_survival,camera_not_supported,camera_supported,vc_not_supported,vc_supported
Swim League [New Trainers🎃],Swim Race Champion,All Ages,8029,905021,36300000.0,8/27/2024,11/8/2024,10,66000.0,3449.0,https://www.roblox.com/games/132495346586140/Swim-League-New-Trainers?gameSearchSessionInfo=4666dc25-51c8-4b5f-b527-dd0298ceee1b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=132495346586140&amp;position=0&amp;universeId=6475810089,11/10/2024 11:26,0.9503376578496451,0.0002211845730027548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Roblox Innovation Awards Voting Hub,Roblox Presents,All Ages,255,267812,90500000.0,4/16/2022,8/8/2024,40,110000.0,9267.0,https://www.roblox.com/games/9377039667/Roblox-Innovation-Awards-Voting-Hub?gameSearchSessionInfo=108b97fc-10d0-4ef2-8f55-b3c103fe7944&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9377039667&amp;position=0&amp;universeId=3503896276,11/10/2024 11:27,0.9223003848507969,2.81767955801105e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Stat Maxxers Simulator,DSCreations,All Ages,16,2227,605100.0,3/8/2024,11/10/2024,25,1054.0,479.0,https://www.roblox.com/games/16662829282/Stat-Maxxers-Simulator?gameSearchSessionInfo=588c1b34-f895-47d0-8339-bc335716eb67&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16662829282&amp;position=0&amp;universeId=5730707468,11/10/2024 11:27,0.6875407697325505,2.6441910428028424e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Rainbow Friends,Roy &amp; Charcle,All Ages,11282,3199786,3700000000.0,11/14/2021,5/22/2024,50,1000000.0,278000.0,https://www.roblox.com/games/7991339063/Rainbow-Friends?gameSearchSessionInfo=7939ec20-f8e3-4fc8-9ffa-c24b94ca4813&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7991339063&amp;position=0&amp;universeId=3085257211,11/10/2024 11:27,0.7824726134585289,3.049189189189189e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RetroStudio 🔨,Retro Dev,All Ages,419,387204,94900000.0,10/19/2020,11/10/2024,1,127000.0,8008.0,https://www.roblox.com/games/5846386835/RetroStudio?gameSearchSessionInfo=3a7c1093-c2fc-457d-933f-46b56d2b3173&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5846386835&amp;position=0&amp;universeId=2082205150,11/10/2024 11:27,0.9406849964446551,4.4151738672286615e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
TYPE://SOUL [NEW UPD],Type Soul,Ages 13+,5205,363194,511200000.0,7/15/2023,11/10/2024,1,257000.0,63000.0,https://www.roblox.com/games/14067600077/TYPE-SOUL-NEW-UPD?gameSearchSessionInfo=1de9be6f-cf1d-4ce5-b4e3-20e5e58f19cd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14067600077&amp;position=0&amp;universeId=4871329703,11/10/2024 11:27,0.803125,1.0181924882629108e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
draw things and turn into them 🖌️[tools!] ,elc.,All Ages,565,92765,80400000.0,2/4/2023,9/13/2024,16,11000.0,5556.0,https://www.roblox.com/games/12366490284/draw-things-and-turn-into-them-tools?gameSearchSessionInfo=9c6e98ff-aacf-47c2-8efa-3b184bd169fc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12366490284&amp;position=0&amp;universeId=4352463723,11/10/2024 11:27,0.6644116936458082,7.027363184079602e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
[UPD] Blade Ball,Wiggity.,Ages 9+,37800,10040279,4500000000.0,6/17/2023,11/10/2024,16,6000000.0,448000.0,https://www.roblox.com/games/13772394625/Blade-Ball?gameSearchSessionInfo=a5a37b56-a605-4095-8468-eb56f96dfa75&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13772394625&amp;position=0&amp;universeId=4777817887,11/10/2024 11:27,0.9305210918114144,8.4e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Warrior Cats: Ultimate Edition,WarriorCatsRP,All Ages,8157,1218239,546900000.0,8/16/2019,11/4/2024,60,393000.0,29000.0,https://www.roblox.com/games/3663340706/Warrior-Cats-Ultimate-Edition?gameSearchSessionInfo=b29e4233-ac5d-4685-9222-df074ba6172a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3663340706&amp;position=0&amp;universeId=1278035280,11/10/2024 11:27,0.9312796208530806,1.4914975315414153e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Welcome to Bloxburg,Bloxburg Development,All Ages,26631,13562288,9000000000.0,11/4/2014,11/5/2024,12,5000000.0,714000.0,https://www.roblox.com/games/185655149/Welcome-to-Bloxburg?gameSearchSessionInfo=4b04b851-3e36-4bef-8662-be4db1db6045&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=185655149&amp;position=0&amp;universeId=88070565,11/10/2024 11:27,0.8750437521876093,2.959e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
[New Area] Strongman Simulator,The Gang Stockholm,All Ages,5838,2016216,1400000000.0,5/4/2021,11/8/2024,10,678000.0,53000.0,https://www.roblox.com/games/6766156863/Strongman-Simulator?gameSearchSessionInfo=2b9f2d86-4ab8-4250-ac18-d554a9313941&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6766156863&amp;position=0&amp;universeId=2564505263,11/10/2024 11:27,0.9274965800273598,4.17e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Mini Cities 2 ,DestroyerCam Fan Club,All Ages,596,75651,11400000.0,12/2/2023,11/7/2024,6,28000.0,4060.0,https://www.roblox.com/games/15516236993/Mini-Cities-2?gameSearchSessionInfo=99eca46e-d99a-4d19-be72-c6f08e2060ce&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15516236993&amp;position=0&amp;universeId=5354625397,11/10/2024 11:27,0.8733624454148472,5.2280701754385966e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
🔥 BIG Paintball 2!,BIG Games™,All Ages,3395,334256,164100000.0,6/10/2022,7/30/2024,10,246000.0,51000.0,https://www.roblox.com/games/9865958871/BIG-Paintball-2?gameSearchSessionInfo=8d3161f9-e407-4438-a81c-187fbdf7d628&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9865958871&amp;position=0&amp;universeId=3645347821,11/10/2024 11:27,0.8282828282828283,2.068860450944546e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Project Smash,Project Smash,Ages 9+,3763,326441,161600000.0,10/17/2023,11/5/2024,16,158000.0,47000.0,https://www.roblox.com/games/15092647980/Project-Smash?gameSearchSessionInfo=9df44e25-f692-468d-bf5c-a08f3b44834c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15092647980&amp;position=0&amp;universeId=5200655965,11/10/2024 11:27,0.7707317073170732,2.3285891089108912e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
 ★Make a Cake And Feed the Giant Noob★,@thebenster,All Ages,211,418978,72800000.0,6/4/2010,8/11/2024,20,76000.0,13000.0,https://www.roblox.com/games/28248568/Make-a-Cake-And-Feed-the-Giant-Noob?gameSearchSessionInfo=928a8aae-b207-42b0-bf1d-806b8ebbc256&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=28248568&amp;position=0&amp;universeId=33264996,11/10/2024 11:27,0.8539325842696629,2.8983516483516483e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
[FPS] Gun Grounds FFA,@foolyrex,Ages 9+,1879,54923,51500000.0,1/13/2023,10/8/2024,13,16000.0,5355.0,https://www.roblox.com/games/12137249458/FPS-Gun-Grounds-FFA?gameSearchSessionInfo=78d18e1d-3e95-4f04-a775-f6340b690ad5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12137249458&amp;position=0&amp;universeId=4281211770,11/10/2024 11:27,0.7492390540856942,3.6485436893203886e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
🦍 Gorilla,Antiael,Ages 9+,23,299560,40600000.0,8/14/2020,6/7/2022,14,141000.0,39000.0,https://www.roblox.com/games/5554351296/Gorilla?gameSearchSessionInfo=02c6de4e-7d44-4eea-9801-9f981728289b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5554351296&amp;position=0&amp;universeId=1941004239,11/10/2024 11:27,0.7833333333333333,5.665024630541872e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
[UPDATE] Daybreak ,DaybreakDev,Ages 13+,882,245226,28700000.0,5/27/2021,10/28/2024,9,51000.0,7631.0,https://www.roblox.com/games/6870736769/UPDATE-Daybreak?gameSearchSessionInfo=20b1903f-a7a2-496a-9a56-cd484d6bc8c8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6870736769&amp;position=0&amp;universeId=2618786652,11/10/2024 11:27,0.8698470092613123,3.073170731707317e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Find The Markers (237),markers epic memers,All Ages,3679,1249645,805300000.0,11/4/2021,11/1/2024,30,378000.0,83000.0,https://www.roblox.com/games/7896264844/Find-The-Markers-237?gameSearchSessionInfo=97933c35-cb33-443f-ac68-59af21e7a9df&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7896264844&amp;position=0&amp;universeId=3056160040,11/10/2024 11:27,0.8199566160520607,4.568483794859059e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
⚽ Soccer Legends [BETA],Ace Sport,All Ages,250,133491,119500000.0,6/7/2021,12/19/2021,8,36000.0,11000.0,https://www.roblox.com/games/6922573010/Soccer-Legends-BETA?gameSearchSessionInfo=d9c6f6df-6dcc-4bf0-b9a0-e1ff0f8534b4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6922573010&amp;position=0&amp;universeId=2646667816,11/10/2024 11:28,0.7659574468085106,2.092050209205021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Youtuber Tycoon! [ELEVATOR] ,Shiny Pixels,Ages 9+,1815,640595,577700000.0,11/12/2021,11/9/2024,8,226000.0,35000.0,https://www.roblox.com/games/7971857341/Youtuber-Tycoon-ELEVATOR?gameSearchSessionInfo=a160cb09-1fb6-48e6-8583-fa973b49a0b1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7971857341&amp;position=0&amp;universeId=3079618996,11/10/2024 11:28,0.8659003831417624,3.1417690842998097e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Team Nursery Escape! (TEAMWORK OBBY),Meltdown Obbies,All Ages,332,7733,34400000.0,10/26/2023,10/31/2024,12,604.0,455.0,https://www.roblox.com/games/15169554126/Team-Nursery-Escape-TEAMWORK-OBBY?gameSearchSessionInfo=e80f03d2-5c02-46eb-bece-1ea141d7b40c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15169554126&amp;position=0&amp;universeId=5229088316,11/10/2024 11:28,0.5703493862134089,9.651162790697675e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Marvel and DC Super Heroes,@hhjhhjhh10,Ages 9+,2062,619516,696600000.0,12/25/2020,10/14/2024,60,154000.0,76000.0,https://www.roblox.com/games/6132958612/Marvel-and-DC-Super-Heroes?gameSearchSessionInfo=63a5fad7-9a66-4efd-a9be-7f59a5ae8539&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6132958612&amp;position=0&amp;universeId=2236455574,11/10/2024 11:28,0.6695652173913044,2.960091874820557e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Realistic Destruction,@Andreolinski,All Ages,44,15905,3500000.0,6/4/2021,9/16/2024,15,5296.0,1512.0,https://www.roblox.com/games/6905091496/Realistic-Destruction?gameSearchSessionInfo=98e42b6f-dda9-4689-8d68-08b777504e09&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6905091496&amp;position=0&amp;universeId=2637211100,11/10/2024 11:28,0.7779083431257344,1.2571428571428572e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
 [🎃] Women tycoon ,NicosVIbros,Ages 9+,0,121679,1900000.0,6/10/2024,11/7/2024,8,29000.0,2941.0,https://www.roblox.com/games/17805617029/Women-tycoon?gameSearchSessionInfo=c70f655d-0e5a-4a3a-b562-6795d9b8dea2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17805617029&amp;position=0&amp;universeId=6100283455,11/10/2024 11:28,0.9079239848470617,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
SCP: Roleplay,SCP | Roleplay Community,Ages 9+,3322,1067170,340900000.0,5/16/2020,11/10/2024,40,443000.0,57000.0,https://www.roblox.com/games/5041144419/SCP-Roleplay?gameSearchSessionInfo=9577a238-0398-4820-b731-1d4b3a6b45c8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5041144419&amp;position=0&amp;universeId=1742264997,11/10/2024 11:28,0.886,9.744793194485186e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Escape School Obby! (NEW)  ,Outcast Arts,All Ages,834,2025496,116300000.0,7/11/2020,11/6/2024,12,63000.0,16000.0,https://www.roblox.com/games/5327491283/Escape-School-Obby-NEW?gameSearchSessionInfo=91d80909-3d72-41a8-b88a-c8caa2deddff&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5327491283&amp;position=0&amp;universeId=1865885235,11/10/2024 11:28,0.7974683544303798,7.171109200343938e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Regular,The Ghost Domain,All Ages,52,15751,1300000.0,1/19/2024,11/6/2024,100,4012.0,506.0,https://www.roblox.com/games/16031309256/Regular?gameSearchSessionInfo=79ec1623-bd6b-4947-be28-f748ff6c1337&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16031309256&amp;position=0&amp;universeId=5541620262,11/10/2024 11:28,0.8880035413899956,4e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FORTLINE,Battle Royalе,Ages 9+,2760,4245655,59300000.0,8/4/2023,10/9/2024,10,9896.0,3029.0,https://www.roblox.com/games/14313259147/FORTLINE?gameSearchSessionInfo=9d16b4ab-5f09-4b9e-9d7f-cd8e199b240f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14313259147&amp;position=0&amp;universeId=4948814458,11/10/2024 11:28,0.7656479690522243,4.654300168634064e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Plane crash physics,@DudeWhoDoesJob,All Ages,143,82341,23300000.0,5/9/2022,9/10/2023,40,23000.0,8089.0,https://www.roblox.com/games/9585800888/Plane-crash-physics?gameSearchSessionInfo=a4d1fba5-e3bd-43c3-a532-bc025a2e4dbd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9585800888&amp;position=0&amp;universeId=3568220196,11/10/2024 11:28,0.739811508893821,6.137339055793991e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Touch Sports,@Papparolox,All Ages,72,3246,10200000.0,11/29/2023,8/23/2024,25,755.0,248.0,https://www.roblox.com/games/15490051836/Touch-Sports?gameSearchSessionInfo=67a7df6f-ba7f-4317-8132-d49da812c6a2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15490051836&amp;position=0&amp;universeId=5345465804,11/10/2024 11:28,0.752741774675972,7.058823529411765e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Fall of Hell,NOOBEstudios,All Ages,85,855656,435400000.0,9/26/2017,5/20/2023,20,134000.0,75000.0,https://www.roblox.com/games/1069951594/Fall-of-Hell?gameSearchSessionInfo=2179a250-acd3-4201-a956-25f293972572&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1069951594&amp;position=0&amp;universeId=443743518,11/10/2024 11:28,0.6411483253588517,1.9522278364722095e-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Murderers vs Sheriffs 2,Murderers vs Sheriffs 2,Ages 9+,2940,51898,75000000.0,5/13/2023,11/4/2024,16,19000.0,6561.0,https://www.roblox.com/games/13429790955/Murderers-vs-Sheriffs-2?gameSearchSessionInfo=0fdb1fd8-266c-4eac-b612-923550370ae7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13429790955&amp;position=0&amp;universeId=4673599750,11/10/2024 11:28,0.7433199014123079,3.92e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
[2X POINTS] The Presentation Experience,Minimal Games,Ages 9+,3543,1380207,400000000.0,10/18/2021,11/10/2024,16,448000.0,37000.0,https://www.roblox.com/games/7772810845/The-Presentation-Experience?gameSearchSessionInfo=e21f1441-d4ea-4f3c-8fd5-9e6734ea4e9f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7772810845&amp;position=0&amp;universeId=3012965062,11/10/2024 11:28,0.9237113402061856,8.8575e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Theme Park Tycoon 2,@Den_S,All Ages,9739,5791747,1300000000.0,1/2/2012,11/5/2024,6,1000000.0,245000.0,https://www.roblox.com/games/69184822/Theme-Park-Tycoon-2?gameSearchSessionInfo=286e6044-1570-4be8-9c02-b7da14374d9e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=69184822&amp;position=0&amp;universeId=31970568,11/10/2024 11:28,0.8032128514056225,7.491538461538461e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
[FREE UGC] Build It!,Roblox Build It,All Ages,78,291149,65700000.0,7/11/2020,9/30/2023,8,48000.0,14000.0,https://www.roblox.com/games/5326576507/FREE-UGC-Build-It?gameSearchSessionInfo=fdd76a31-6a92-43cb-9198-92b325d669ba&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5326576507&amp;position=0&amp;universeId=1865553771,11/10/2024 11:28,0.7741935483870968,1.1872146118721462e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Don't Scream,TuckitTom Studios,Ages 9+,62,411758,14300000.0,5/2/2024,9/2/2024,50,31000.0,6763.0,https://www.roblox.com/games/17360628733/Dont-Scream?gameSearchSessionInfo=ab0f5ae9-7a18-4a4a-bc9f-297aa953ba99&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17360628733&amp;position=0&amp;universeId=5940938813,11/10/2024 11:28,0.8209093557185605,4.335664335664335e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Backrooms,Red Panda Industries,All Ages,305,163996,59100000.0,4/4/2022,11/9/2024,16,24000.0,5671.0,https://www.roblox.com/games/9273658706/Backrooms?gameSearchSessionInfo=44aa3b2a-a131-4e67-8bdf-6648b2029668&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9273658706&amp;position=0&amp;universeId=3472976893,11/10/2024 11:28,0.8088706144046375,5.160744500846024e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Insane Elevator!,Digital Destruction,Ages 9+,5911,1286570,1100000000.0,10/12/2019,5/19/2023,24,205000.0,34000.0,https://www.roblox.com/games/4104106043/Insane-Elevator?gameSearchSessionInfo=a40e9acc-55af-4fb7-83e5-c8f17154ceb3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4104106043&amp;position=0&amp;universeId=1358133289,11/10/2024 11:28,0.8577405857740585,5.3736363636363635e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Splitting Point,@Rdite,All Ages,59,264060,43000000.0,9/14/2018,2/14/2020,30,54000.0,18000.0,https://www.roblox.com/games/2359301056/Splitting-Point?gameSearchSessionInfo=fa22c048-02d5-42d3-95b6-38067c6dc6b5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2359301056&amp;position=0&amp;universeId=824709172,11/10/2024 11:28,0.75,1.3720930232558139e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
[VIP] Evade 🎃✨,Hexagon Development Community,Ages 9+,58016,5396460,5200000000.0,6/11/2022,11/10/2024,15,2000000.0,131000.0,https://www.roblox.com/games/9872472334/VIP-Evade?gameSearchSessionInfo=7dca53e0-e332-4d89-a85b-48f5ad8307a1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9872472334&amp;position=0&amp;universeId=3647333358,11/10/2024 11:29,0.9385265133740028,1.1156923076923076e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Survive Furries with DOOM music,Doge DevStudios,All Ages,5,15059,1100000.0,9/17/2022,9/14/2024,8,4512.0,1208.0,https://www.roblox.com/games/10935099016/Survive-Furries-with-DOOM-music?gameSearchSessionInfo=c5438055-87da-4ac6-ad9d-b2fe2c6ec907&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=33&amp;page=searchPage&amp;placeId=10935099016&amp;position=0&amp;universeId=3943754532,11/10/2024 11:29,0.7888111888111888,4.5454545454545455e-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Ultra Toilet Roleplay 2 [11.0],Ultimate Super Toilet Roleplay,All Ages,3264,116940,136400000.0,11/5/2023,11/9/2024,50,59000.0,7070.0,https://www.roblox.com/games/15270182488/Ultra-Toilet-Roleplay-2-11-0?gameSearchSessionInfo=6c7f0de2-2dfa-4760-b6ab-5cbe863e41e4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15270182488&amp;position=0&amp;universeId=5265950669,11/10/2024 11:29,0.8929922809141819,2.3929618768328446e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Sword RNG ⚔️,RNG Byte,All Ages,6,2830,786500.0,3/9/2024,5/20/2024,16,1234.0,354.0,https://www.roblox.com/games/16669261707/Sword-RNG?gameSearchSessionInfo=8fd8079e-f854-42d3-b3e4-75ff2be910ef&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=37&amp;page=searchPage&amp;placeId=16669261707&amp;position=0&amp;universeId=5732809458,11/10/2024 11:29,0.7770780856423174,7.628734901462174e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Escape Running Head,@manato48,Ages 9+,12281,1626141,2100000000.0,1/7/2021,10/18/2024,6,251000.0,77000.0,https://www.roblox.com/games/6205205961/Escape-Running-Head?gameSearchSessionInfo=7caf197e-e8b9-4171-bdae-ecf8ca198523&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6205205961&amp;position=0&amp;universeId=2274830359,11/10/2024 11:29,0.7652439024390244,5.848095238095238e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Light Game - Game 7,Light Game Community,Ages 9+,1183,2401024,381600000.0,10/4/2021,10/23/2024,50,67000.0,22000.0,https://www.roblox.com/games/7645738534/Light-Game-Game-7?gameSearchSessionInfo=0e529d2e-7456-4a49-a29b-cd906008f7ff&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7645738534&amp;position=0&amp;universeId=2970472544,11/10/2024 11:29,0.7528089887640449,3.100104821802935e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Raise a Peter,Petir Greffins,Ages 9+,409,227838,67000000.0,5/8/2022,10/19/2024,100,78000.0,18000.0,https://www.roblox.com/games/9571238478/Raise-a-Peter?gameSearchSessionInfo=9afa4e9d-7ce2-4513-b533-2512dc6b2e12&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9571238478&amp;position=0&amp;universeId=3563989313,11/10/2024 11:29,0.8125,6.104477611940299e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Wacky Wizards,Whacky Wizards,All Ages,2639,1970249,893600000.0,5/31/2021,8/12/2024,28,576000.0,61000.0,https://www.roblox.com/games/6888253864/Wacky-Wizards?gameSearchSessionInfo=6444ac8e-3f2d-41e1-b8e8-8fe8c8a9a822&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6888253864&amp;position=0&amp;universeId=2628404708,11/10/2024 11:29,0.9042386185243328,2.9532229185317815e-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
